Data,Modelo,Produto,Loja,Preco_USD,Preco_BRL,Codigo,Link_Produto,Link_Loja
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,iPhone 17 Pro Max 512GB Esim Silver Americano Swap A,Best Shop Paraguai,1325.0,6903.25,160636,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-esim-silver-americano-swap-a__5361434/,http://www.bestshop.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,iPhone 17 Pro Max 512GB Esim Blue Americano Swap A,Best Shop Paraguai,1345.0,7007.45,160643,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-esim-blue-americano-swap-a__5263121/,http://www.bestshop.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Cel iPhone 17 Pro Max 512GB Azul Swap Assis+,Mini Carlos,1330.0,6929.3,1372,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-512gb-azul-swap-assis__5542767/,https://minicarlos.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Cel iPhone 17 Pro Max 512GB Laranja Swap Assis+,Mini Carlos,1330.0,6929.3,1371,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-512gb-laranja-swap-assis__5542768/,https://minicarlos.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Cel iPhone 17 Pro Max 256GB Blue G/Apple Swap A+,Dr Cell Atacado,1200.0,6252.0,34354,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-256gb-blue-gapple-swap-a__5123838/,https://drcellatacado.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Cel iPhone 17 Pro Max 256GB Orange G/Apple Swap A+,Dr Cell Atacado,1230.0,6408.3,34365,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-256gb-orange-gapple-swap-a__5123839/,https://drcellatacado.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,"Apple iPhone 17 Pro Max 6.9"" 256GB Orange - Swap (Grado A+)",Atlantico Shop,1170.0,6095.7,493024,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-69-256gb-orange-swap-grado-a__5595172/,https://www.atlanticoshop.com/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,iPhone 17 Pro Max 256GB Esim Orange Americano Swap A,Best Shop Paraguai,1170.0,6095.7,160520,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-esim-orange-americano-swap-a__5259796/,http://www.bestshop.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,iPhone 17 Pro Max 256GB Esim Orange Americano Garantia Apple Swap A,Best Shop Paraguai,1130.0,5887.3,153928,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-esim-orange-americano-garantia-apple-swap-a__5149179/,http://www.bestshop.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,iPhone 17 Pro Max 256GB Esim Silver Americano Swap A,Best Shop Paraguai,1170.0,6095.7,160599,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-esim-silver-americano-swap-a__5259795/,http://www.bestshop.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Swap iPhone 17 Pro Max 256GB Blue Grado A Con Garantia Apple,Direto América,1165.0,6069.65,36507,https://www.comprasparaguai.com.br/swap-iphone-17-pro-max-256gb-blue-grado-a-con-garantia-apple__5478574/,
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Swap iPhone 17 Pro Max 256GB Orange Grado A ( Garantia Apple),Direto América,1170.0,6095.7,36516,https://www.comprasparaguai.com.br/swap-iphone-17-pro-max-256gb-orange-grado-a-garantia-apple__5478578/,
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Swap iPhone 17 Pro Max 256GB Orange Grado A Con Garantia Apple,Direto América,1170.0,6095.7,36515,https://www.comprasparaguai.com.br/swap-iphone-17-pro-max-256gb-orange-grado-a-con-garantia-apple__5478576/,
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Apple iPhone 17 Pro Max 256GB Tela Super Retina XDR 6.1 Cam Tripla 12+12+12 /12MP / Blue - Swap | Grade A ( 1 Mes de Garantia),Direto América,1165.0,6069.65,33954,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-tela-super-retina-xdr-61-cam-tripla-121212-12mp-blue-swap-grade-a-1-mes-de-garantia__5366732/,
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Swap iPhone 17 Pro Max 256GB Blue Grado A ( Garantia Apple),Direto América,1165.0,6069.65,36508,https://www.comprasparaguai.com.br/swap-iphone-17-pro-max-256gb-blue-grado-a-garantia-apple__5478575/,
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,Swap iPhone 17 Pro Max 256GB Orange Grado A ( Garantia Apple),Direto América,1170.0,6095.7,36517,https://www.comprasparaguai.com.br/swap-iphone-17-pro-max-256gb-orange-grado-a-garantia-apple__5478577/,
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,iPhone 17 Pro Max 256GB Orange Usado Grade A,Cell World,1320.0,6877.2,1210,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-orange-usado-grade-a__5339363/,https://www.cellworldimport.com/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Swap Grade A,iPhone 17 Pro Max 256 Usado Blue Grade A,Cell World,1320.0,6877.2,2,https://www.comprasparaguai.com.br/iphone-17-pro-max-256-usado-blue-grade-a__5339362/,https://www.cellworldimport.com/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Recondicionado,Apple iPhone 17 Pro Max 256GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Cosmic Orange (As Is A-),One Click,1148.0,5981.08,73486,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-cosmic-orange-as-is-a__5332753/,https://oneclick.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Recondicionado,Celular Apple iPhone 17 Pro Max 256GB Orange Asis,Shopping China,1230.0,6408.3,1067935,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-orange-asis__5364190/,https://www.shoppingchina.com.br/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Recondicionado,iPhone 17 Pro Max 256GB Orange Swap c/Garantia Apple,Mundo do Celular,1185.0,6173.85,156639,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-orange-swap-cgarantia-apple__5594240/,http://www.mundodocelular.com/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Recondicionado,iPhone 17 Pro Max 256GB Deep Blue Swap c/Garantia Apple,Mundo do Celular,1180.0,6147.8,155120,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-deep-blue-swap-cgarantia-apple__5594241/,http://www.mundodocelular.com/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Recondicionado,iPhone 17 Pro Max 256GB Usa Asis Silver,Melody,1230.0,6408.3,7350-9,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-usa-asis-silver__5363057/,https://melody.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 256GB Recondicionado,Swap iPhone 17 Pro Max 256GB,Eshop Cell,1150.0,5991.5,376,https://www.comprasparaguai.com.br/swap-iphone-17-pro-max-256gb__5550914/,https://eshopcell.com
2026-09-25 15:52:49,Celular Apple iPhone 16 Pro Max 1TB,Apple iPhone 17 Pro Max A3257 1TB Dual Esim Cosmic Orange,Flytec Computers,1730.0,9013.3,6892,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-1tb-dual-esim-cosmic-orange__4960389/,http://www.flytec.com.py/
2026-09-25 15:52:49,Celular Apple iPhone 17 Pro Max 1TB Recondicionado,Cel iPhone 17 Pro Max 1TB Silver Swap,Mini Carlos,1440.0,7502.4,1349,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-1tb-silver-swap__4468012/,https://minicarlos.com.py/
2026-09-25 15:52:49,Celular Motorola Moto G04s XT-2421 Dual Chip 64GB 4G,Cel iPhone 17 Pro Max 256GB Azul Japones,Mini Carlos,1225.0,6382.25,997,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-256gb-azul-japones__4634403/,https://minicarlos.com.py/
2026-09-25 15:52:49,Celular Samsung Galaxy A36 SM-A366E Dual Chip 128GB 5G - RAM 8GB,Cel iPhone 17 Pro Max 256GB Laranja Swap,Mini Carlos,1160.0,6043.6,1159,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-256gb-laranja-swap__4776540/,https://minicarlos.com.py/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max A3526 Dual 256 GB MFYN4BE/A - Cosmic Orange,Nissei,1335.0,6955.35,147805,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3526-dual-256-gb-mfyn4bea-cosmic-orange__5063595/,https://www.comprasparaguai.com.br/lojas/nissei/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max A3526 Dual 256 GB MFYP4BE/A - Deep Blue,Nissei,1335.0,6955.35,150913,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3526-dual-256-gb-mfyp4bea-deep-blue__5150876/,https://www.comprasparaguai.com.br/lojas/nissei/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Cosmic Orange,One Click,1263.0,6580.23,68451,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-cosmic-orange__5046733/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Silver,One Click,1263.0,6580.23,68468,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-silver__5046668/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Deep Blue,One Click,1263.0,6580.23,68475,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-deep-blue__5046669/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max Be/A3526 256GB 6.9"" 48+48+48MP/18MP Ios - Azul Profundo",Mobile Zone,1280.0,6668.8,1395839,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-bea3526-256gb-69-484848mp18mp-ios-azul-profundo__5124867/,https://www.comprasparaguai.com.br/lojas/mobile-zone/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max Be/A3526 256GB 6.9"" 48+48+48MP/18MP Ios - Cosmic Orange",Mobile Zone,1280.0,6668.8,1321685,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-bea3526-256gb-69-484848mp18mp-ios-cosmic-orange__5149429/,https://www.comprasparaguai.com.br/lojas/mobile-zone/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB Silver A3257,Star Games,1330.0,6929.3,174145,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-silver-a3257__5057653/,https://www.comprasparaguai.com.br/lojas/star-games/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB Orange A3257,Star Games,1330.0,6929.3,174121,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-orange-a3257__5057650/,https://www.comprasparaguai.com.br/lojas/star-games/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB Blue A3257,Star Games,1330.0,6929.3,174138,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-blue-a3257__5057644/,https://www.comprasparaguai.com.br/lojas/star-games/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max A3257 MFXG4LL/A 256GB Silver,Shopping China,1275.0,6642.75,1010773,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3257-mfxg4lla-256gb-silver__5046916/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max A3257 MFXH4LL/A 256GB Cosmic Orange,Shopping China,1270.0,6616.7,1011079,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3257-mfxh4lla-256gb-cosmic-orange__5016707/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max 256GB Silver JP,Shopping China,1270.0,6616.7,1034029,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-silver-jp__5364542/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max 256GB Cosmic Orange JP,Shopping China,1275.0,6642.75,1034025,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-cosmic-orange-jp__5203667/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max A3257 MFXJ4LL/A 256GB Deep Blue,Shopping China,1265.0,6590.65,1011076,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3257-mfxj4lla-256gb-deep-blue__5016705/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max 256GB Deep Blue JP,Shopping China,1290.0,6720.9,1034035,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-deep-blue-jp__5203668/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max 256GB Cosmic Orange,Shopping China,1300.0,6773.0,1019037,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-cosmic-orange__5203626/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB Silver A3526 Anatel e-Sim+Sim,Mundo do Celular,1449.0,7549.29,154659,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-silver-a3526-anatel-e-simsim__5330163/,https://www.comprasparaguai.com.br/lojas/mundo-do-celular/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular iPhone 17 Pro Max - 256GB - Blue,Mario Cell,1263.0,6580.23,123167,https://www.comprasparaguai.com.br/celular-iphone-17-pro-max-256gb-blue__5045892/,https://www.comprasparaguai.com.br/lojas/mario-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max - 256GB - Canadá - Azul Intenso,Mario Cell,1263.0,6580.23,125673,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-canada-azul-intenso__5218134/,https://www.comprasparaguai.com.br/lojas/mario-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular iPhone 17 Pro Max - 256GB - Orange,Mario Cell,1263.0,6580.23,123150,https://www.comprasparaguai.com.br/celular-iphone-17-pro-max-256gb-orange__5045889/,https://www.comprasparaguai.com.br/lojas/mario-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Appel iPhone 17 Pro Max - 256GB - Canadá - Laranja,Mario Cell,1263.0,6580.23,125659,https://www.comprasparaguai.com.br/celular-appel-iphone-17-pro-max-256gb-canada-laranja__5218132/,https://www.comprasparaguai.com.br/lojas/mario-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Ah/Es Blue,Melody,1280.0,6668.8,7420-9,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-ahes-blue__5550225/,https://www.comprasparaguai.com.br/lojas/melody/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max 256GB Silver LL Lacrado Esim,MultiPass,1330.0,6929.3,141354,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-silver-ll-lacrado-esim__5169019/,https://www.comprasparaguai.com.br/lojas/multipass/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max 256GB Deep Blue LL Lacrado Esim,MultiPass,1282.0,6679.22,141349,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-deep-blue-ll-lacrado-esim__5169020/,https://www.comprasparaguai.com.br/lojas/multipass/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular Apple iPhone 17 Pro Max 256GB Cosmic Orange LL Lacrado Esim,MultiPass,1330.0,6929.3,141343,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-256gb-cosmic-orange-ll-lacrado-esim__5169021/,https://www.comprasparaguai.com.br/lojas/multipass/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Esim LL - Deep Blue,Matrix Importados,1280.0,6668.8,49785,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-esim-ll-deep-blue__5394829/,https://www.comprasparaguai.com.br/lojas/matrix-importados/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Esim LL - Silver,Matrix Importados,1280.0,6668.8,49782,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-esim-ll-silver__5394832/,https://www.comprasparaguai.com.br/lojas/matrix-importados/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Esim LL - Cosmic Orange,Matrix Importados,1280.0,6668.8,50371,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-esim-ll-cosmic-orange__5394879/,https://www.comprasparaguai.com.br/lojas/matrix-importados/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Orange Anatel,Matrix Importados,1300.0,6773.0,74295,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-orange-anatel__5512955/,https://www.comprasparaguai.com.br/lojas/matrix-importados/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max A3257 256GB Dual Esim Deep Blue,Flytec Computers,1295.0,6746.95,39711,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-256gb-dual-esim-deep-blue__5190272/,https://www.comprasparaguai.com.br/lojas/flytec-computers/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max A3257 256GB Dual Esim Cosmic Orange,Flytec Computers,1295.0,6746.95,68911,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-256gb-dual-esim-cosmic-orange__5120897/,https://www.comprasparaguai.com.br/lojas/flytec-computers/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max A3257 256GB Dual Esim Silver,Flytec Computers,1295.0,6746.95,3971,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-256gb-dual-esim-silver__5190273/,https://www.comprasparaguai.com.br/lojas/flytec-computers/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Celular Apple iPhone 17 Pro Max A3257LL - 12/256GB - 6.9"" - e-Sim - NFC - Deep Blue",Madrid Center,1265.0,6590.65,1082937,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3257ll-12256gb-69-e-sim-nfc-deep-blue__5015161/,https://www.comprasparaguai.com.br/lojas/madrid-center/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Celular Apple iPhone 17 Pro Max A3257LL - 12/256GB - 6.9"" - e-Sim - NFC - Silver",Madrid Center,1270.0,6616.7,1083040,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3257ll-12256gb-69-e-sim-nfc-silver__5016004/,https://www.comprasparaguai.com.br/lojas/madrid-center/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB Americano Orange,Star Company,1330.0,6929.3,125376,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-americano-orange__5386211/,https://www.comprasparaguai.com.br/lojas/star-company/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB Americano Silver,Star Company,1330.0,6929.3,125369,https://www.comprasparaguai.com.br/iphone-17-pro-max-256gb-americano-silver__5386210/,https://www.comprasparaguai.com.br/lojas/star-company/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB MFXG4LL/A Silver Ame,Topdek Informática,1330.0,6929.3,379333,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-mfxg4lla-silver-ame__5231676/,https://www.comprasparaguai.com.br/lojas/topdek-informatica/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB MFXJ4LL/A Blue Deep Blue A3257,Topdek Informática,1330.0,6929.3,374058,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-mfxj4lla-blue-deep-blue-a3257__5206619/,https://www.comprasparaguai.com.br/lojas/topdek-informatica/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB MFXH4LL/A Orange A3257,Topdek Informática,1330.0,6929.3,375474,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-mfxh4lla-orange-a3257__5211661/,https://www.comprasparaguai.com.br/lojas/topdek-informatica/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max Be/A3526 6.9"" 256GB - Deep Blue",Atlantico Shop,1330.0,6929.3,469845,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-bea3526-69-256gb-deep-blue__5546085/,https://www.comprasparaguai.com.br/lojas/atlantico-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Laranja Esim A3257-LL,Alborada,1330.0,6929.3,0-801692,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-laranja-esim-a3257-ll__5408651/,https://www.comprasparaguai.com.br/lojas/alborada/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Celular iPhone 17 Pro Max 256GB MFXH4LL/A Laranja,WB Shop,1349.0,7028.29,2284,https://www.comprasparaguai.com.br/celular-iphone-17-pro-max-256gb-mfxh4lla-laranja__5129166/,https://www.comprasparaguai.com.br/lojas/wb-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Azul Esim A3257-LL,Alborada,1330.0,6929.3,0-801681,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-azul-esim-a3257-ll__5408090/,https://www.comprasparaguai.com.br/lojas/alborada/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,Apple iPhone 17 Pro Max 256GB Prata Esim A3257-LL,Alborada,1330.0,6929.3,0-801705,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-256gb-prata-esim-a3257-ll__5408397/,https://www.comprasparaguai.com.br/lojas/alborada/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max A3526 Be 256GB 12GB Ram Tela 6.9"" - Laranja Cósmico (Anatel)",Atacado Connect,1310.0,6825.1,1291315,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3526-be-256gb-12gb-ram-tela-69-laranja-cosmico-anatel__5060755/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max A3257 LL 256GB Esim Tela 6.9"" - Azul Intenso",Atacado Connect,1277.0,6653.17,1379648,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-ll-256gb-esim-tela-69-azul-intenso__5367964/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max A3525 4J 256GB Esim Tela 6.9"" - Prata",Atacado Connect,1295.0,6746.95,1288223,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3525-4j-256gb-esim-tela-69-prata__5051983/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max A3257 LL 256GB Esim Tela 6.9"" - Laranja Cósmico",Atacado Connect,1299.0,6767.79,1383171,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-ll-256gb-esim-tela-69-laranja-cosmico__5374217/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max A3525 4J 256GB Esim Tela 6.9"" - Laranja Cósmico",Atacado Connect,1305.0,6799.05,1380590,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3525-4j-256gb-esim-tela-69-laranja-cosmico__5494935/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max A3525 AA 256GB Esim Tela 6.9"" - Laranja Cósmico",Atacado Connect,1285.0,6694.85,1427523,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3525-aa-256gb-esim-tela-69-laranja-cosmico__5544917/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 256GB,"Apple iPhone 17 Pro Max A3525 4J 256GB Esim Tela 6.9"" - Azul Intenso",Atacado Connect,1295.0,6746.95,1288216,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3525-4j-256gb-esim-tela-69-azul-intenso__5051982/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
